kabupaten/kota,kecamatan,sekolah,rombel,sekolah_id,npsn,bentuk_pendidikan,status_sekolah,akreditasi,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
Kab. Bangkalan,Kec. Bangkalan,SLB SAMUDRA LAVENDER,13,58B659F8-2673-4B66-ADC9-0995AFA0E80E,69830686,SLB,Swasta,B,13,0,0,0,0,0,0,0,0,1,14,2,1,0,2,10,1,7,8,9,5,3,2,4,1,7,6,4,3,9,4,1,1,2,2,3,2,0,0,7,15,3,99,61,38,8,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,
Kab. Bangkalan,Kec. Kamal,SLB PGRI,11,4028497E-8D18-E111-8F7E-F5091768A769,20531143,SLB,Swasta,B,6,0,0,0,0,0,0,0,0,0,5,0,1,2,2,1,3,1,3,0,1,1,3,1,0,3,0,2,3,0,0,0,2,4,2,1,1,0,0,9,5,1,36,16,20,7,7,1,1,0,0,0,0,1,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,
Kab. Bangkalan,Kec. Socah,SLB NEGERI KELEYAN BANGKALAN,33,60CF4B7E-8D18-E111-A61E-3BDB8AFFE3B0,20531387,SLB,Negeri,B,21,0,0,0,0,0,0,0,0,6,13,3,1,1,5,7,0,5,3,3,0,1,2,2,1,2,2,3,2,2,0,1,1,2,0,2,1,0,0,7,19,4,50,32,18,6,6,1,1,0,0,0,0,1,1,1,1,0,0,1,1,5,5,1,1,0,0,0,0,1,1,0,0,0,0,6,6,,,,,,,,,,,,,,,,,
Kab. Bangkalan,Kec. Tragah,SLB SAMUDRA TERRA ATHENA,6,C28A7F37-6226-475E-B414-42822EFD4E03,70027553,SLB,Swasta,B,6,2,0,0,0,0,0,0,0,2,3,2,2,1,2,0,0,3,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,2,0,0,0,14,5,4,16,10,6,3,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,5,5,,,,,,,,,,,,,,,,,
Kab. Banyuwangi,Kec. Bangorejo,SLB PGRI BANGOREJO,13,F709E309-7266-4D2D-9BB0-F11BAB758EDE,69861080,SLB,Swasta,C,9,0,0,0,0,0,0,1,0,3,9,1,0,5,2,3,0,2,0,4,0,6,2,1,4,4,5,3,0,6,3,3,4,4,1,4,6,0,0,10,12,1,72,45,27,13,13,1,1,0,0,0,0,2,2,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1,,,,,,,,,,,,,,,,,
Kab. Banyuwangi,Kec. Banyuwangi,SDLB PGRI BANYUWANGI,5,40DE3665-2CF7-E111-9AF3-7902F8E1B8A2,20526040,SLB,Swasta,B,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,2,1,1,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,1,12,8,4,8,8,1,1,0,0,0,0,2,2,2,2,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
Kab. Banyuwangi,Kec. Banyuwangi,SLB AN MOERTY,9,2C2FA5D9-9E89-44FA-BE31-C29C7528AFBA,20526040,SLB,Swasta,C,4,0,0,0,0,0,0,0,0,0,3,1,4,3,1,6,1,4,1,3,1,2,1,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,10,3,5,33,27,6,5,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
Kab. Banyuwangi,Kec. Banyuwangi,SLB MATAHATI,11,28514870-1226-4DB3-9FB0-0FD06C1C609B,20526040,SLB,Swasta,B,9,0,0,0,0,0,0,0,0,2,6,0,2,2,1,1,1,2,0,1,0,2,0,0,2,2,0,2,2,5,0,1,0,0,0,0,0,0,0,5,8,2,26,19,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
Kab. Banyuwangi,Kec. Banyuwangi,SMALB PGRI BANYUWANGI,2,4EE03845-A0AD-4FF2-A727-1F80EC501448,20526040,SLB,Swasta,B,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,3,2,0,5,5,0,4,4,1,1,1,1,0,0,1,1,1,1,0,0,1,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
Kab. Banyuwangi,Kec. Banyuwangi,SMPLB PGRI BANYUWANGI,3,A0AE3565-2CF7-E111-9CF0-9F9120DD2C32,20526040,SLB,Swasta,B,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,3,3,0,5,4,1,3,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
Kab. Banyuwangi,Kec. Blimbingsari,SLB BINA INSANI BLIMBINGSARI,9,99DE1C3E-BACB-4685-9418-0704CE34F48C,70004803,SLB,Swasta,Tidak Terakreditasi,4,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,1,3,0,1,0,0,3,1,2,2,5,2,0,0,2,0,0,0,0,0,0,0,0,3,3,1,25,12,13,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,
Kab. Banyuwangi,Kec. Cluring,SDLB ABCD PGRI 3 CLURING,1,C0333765-2CF7-E111-9A69-4F67DD40B0EB,20539378,SLB,Negeri,A,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,0,1,6,6,1,1,1,1,1,1,1,1,1,1,1,1,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
Kab. Banyuwangi,Kec. Cluring,SLB  PGRI 3 CLURING,10,A0D43465-2CF7-E111-AD8B-03FEAE930B71,20539378,SLB,Negeri,A,3,0,0,0,0,0,0,0,0,2,3,0,0,4,4,0,0,0,0,0,0,0,0,0,0,8,5,19,12,7,7,8,4,1,2,2,5,0,0,7,5,0,88,49,39,7,7,1,1,2,2,1,1,1,1,1,1,1,1,1,1,4,4,1,1,0,0,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,
Kab. Banyuwangi,Kec. Cluring,SLB NEGERI TAMANAGUNG BANYUWANGI,30,20323665-2CF7-E111-89DD-A35177192439,20539378,SLB,Negeri,B,29,0,0,0,0,0,1,1,0,10,21,0,2,4,4,1,2,7,2,5,1,3,5,2,4,8,7,5,3,8,6,0,1,7,3,3,4,0,0,23,31,2,103,59,44,12,12,1,1,0,0,0,0,1,1,1,1,1,1,1,1,9,9,1,1,0,0,0,0,0,0,0,0,0,0,18,18,,,,,,,,,,,,,,,,,
Kab. Banyuwangi,Kec. Cluring,SMALBS BHAKTI PERTIWI,7,80AD80FF-F6F3-459C-A698-8A552763F158,20539378,SLB,Negeri,B,5,1,1,0,0,1,0,1,1,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,2,1,2,0,0,7,5,3,13,6,7,8,8,1,1,0,0,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
Kab. Banyuwangi,Kec. Gambiran,SDLB ABCD PGRI 2 JAJAG,9,405D3765-2CF7-E111-BA04-E74C687CF4F4,20526020,SLB,Swasta,A,8,0,0,0,0,0,0,0,0,1,6,1,0,1,0,6,1,8,3,6,4,5,6,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,53,34,19,2,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
Kab. Banyuwangi,Kec. Gambiran,SDLB ADELWIS,5,C0167DFD-59FE-E111-8738-23C7BD6D0B1B,20526020,SLB,Swasta,B,4,0,0,0,0,0,0,1,0,4,3,0,0,2,0,0,0,2,1,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,12,9,3,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,5,5,,,,,,,,,,,,,,,,,
Kab. Banyuwangi,Kec. Gambiran,SMALB ABCD PGRI 2 JAJAG,4,A3DCEBF5-3B4D-4CED-93B6-0E445FF8EEAD,20526020,SLB,Swasta,B,3,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,2,8,4,0,0,5,4,0,25,14,11,5,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
Kab. Banyuwangi,Kec. Gambiran,SMALB ADELWIS BANYUWANGI,11,7397AFAE-F045-472A-8E22-CDDDBE409480,20526020,SLB,Swasta,B,4,1,1,0,0,1,0,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,5,4,10,2,0,0,8,4,1,28,21,7,2,6,0,0,1,1,0,0,0,0,1,1,1,1,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,5,6,,,,,,,,,,,,,,,,,
Kab. Banyuwangi,Kec. Gambiran,SMPLB ABCD PGRI 2 JAJAG,4,00003565-2CF7-E111-9032-7B55D0F77831,20526020,SLB,Swasta,A,4,0,1,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,5,2,3,0,0,0,0,0,0,0,0,4,4,1,19,10,9,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
Kab. Banyuwangi,Kec. Genteng,SLB PGRI GENTENG,6,60883765-2CF7-E111-9410-41632C5F751C,20526052,SLB,Swasta,B,1,0,0,0,0,0,0,0,0,2,6,0,0,1,0,0,3,2,3,3,1,3,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,26,12,14,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
Kab. Banyuwangi,Kec. Genteng,SMALB PGRI GENTENG,3,60AA3C2A-41F2-46BF-9258-395763E58454,20526052,SLB,Swasta,B,3,0,0,0,0,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,3,6,2,0,0,3,1,1,22,13,9,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
Kab. Banyuwangi,Kec. Genteng,SMPLB PGRI GENTENG,10,002D3565-2CF7-E111-95D8-FF72671369B9,20526052,SLB,Swasta,B,0,1,1,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,1,1,0,0,0,0,0,0,0,0,3,4,0,16,12,4,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
Kab. Banyuwangi,Kec. Giri,SLB NEGERI BANYUWANGI,60,A8A92A7B-F262-47D2-A6E5-46A62D0DA742,20571463,SLB,Negeri,A,45,1,1,0,0,2,2,4,0,19,35,5,9,0,0,6,3,7,6,12,10,5,6,13,8,11,6,11,2,7,6,7,4,8,10,13,4,0,0,4,54,14,169,103,66,4,4,1,1,1,1,0,0,1,1,1,1,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,10,10,,,,,,,,,,,,,,,,,
Kab. Banyuwangi,Kec. Glenmore,SDLB BHAKTI PERTIWI,6,F8AB5299-E4CB-4371-A202-245338612989,69894391,SLB,Swasta,C,5,0,0,0,0,0,0,0,0,1,4,1,0,3,0,4,1,1,2,1,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,1,19,14,5,3,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
Kab. Banyuwangi,Kec. Glenmore,TKLB BHAKTI PERTIWI,0,C906889B-DAFF-4624-B547-8C439D8973CD,69894391,SLB,Swasta,Belum Akreditasi,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
Kab. Banyuwangi,Kec. Kabat,SLB PGRI KABAT,11,C0613865-2CF7-E111-A4AE-531776EE3060,20526022,SLB,Swasta,C,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,2,1,0,1,1,2,1,0,3,0,3,2,0,2,0,0,1,0,1,0,1,1,0,0,3,0,1,23,14,9,4,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,
Kab. Banyuwangi,Kec. Kalibaru,SLB BHAKTI PERTIWI KALIBARU,9,1FFAFE10-034B-402D-921A-7565AF37CC02,69883615,SLB,Swasta,C,8,0,0,0,0,0,1,0,0,2,6,1,0,2,0,0,2,1,2,1,1,0,1,2,0,1,3,6,3,3,3,0,0,0,0,0,0,0,0,13,8,1,31,16,15,4,4,1,1,0,0,0,0,1,1,1,1,0,0,1,1,3,3,1,1,0,0,0,0,1,1,0,0,0,0,3,3,,,,,,,,,,,,,,,,,
Kab. Banyuwangi,Kec. Kalibaru,SLB CAHAYA PUTIH,11,9AD8AE66-AD2A-4D11-97D3-59C81FA6827E,69883615,SLB,Swasta,C,3,3,2,2,0,3,3,2,1,0,4,0,2,2,0,1,1,1,0,1,2,6,2,4,3,3,2,4,1,3,0,2,1,0,0,0,2,0,0,5,4,2,41,27,14,3,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
Kab. Banyuwangi,Kec. Kalipuro,SDLB ABCD PGRI KALIPURO,6,C00A3865-2CF7-E111-85FD-8BE83AE1FB4F,20526023,SLB,Swasta,B,3,0,0,0,0,0,0,0,0,0,4,1,0,0,1,2,3,2,3,2,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,20,13,7,3,3,0,0,1,1,0,0,1,1,1,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,
Kab. Banyuwangi,Kec. Kalipuro,SMALB ABCD PGRI KALIPURO,3,32ABEE4C-C950-4EAD-974D-C4AC98B0E40A,20526023,SLB,Swasta,B,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,4,4,0,0,0,6,0,3,21,13,8,10,10,1,1,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,
Kab. Banyuwangi,Kec. Kalipuro,SMPLB ABCD PGRI KALIPURO,3,C0DB3565-2CF7-E111-9695-6383C8B175B0,20526023,SLB,Swasta,B,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,2,0,0,0,0,0,0,0,0,4,2,2,9,5,4,3,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,
Kab. Banyuwangi,Kec. Licin,SDLB MUHAMMADIYAH,5,208C3865-2CF7-E111-8DB5-939D02BB47D7,20570696,SLB,Swasta,B,4,0,0,0,0,0,1,5,0,2,2,1,1,0,0,1,0,1,0,2,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,9,6,3,3,3,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
Kab. Banyuwangi,Kec. Licin,SLB MUHAMMADIYAH LICIN,6,A70A68BC-8F94-4660-A997-9353B84778B3,20570696,SLB,Swasta,B,0,2,4,3,0,1,4,3,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,2,5,2,2,4,1,1,2,1,0,0,6,4,1,29,17,12,2,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,
Kab. Banyuwangi,Kec. Muncar,SDLB YPABK MUNCAR,6,00577DFD-59FE-E111-B778-19E87AE02A80,20570749,SLB,Swasta,B,0,0,0,0,0,0,0,3,0,0,3,0,1,4,0,3,0,2,0,5,2,1,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,27,20,7,5,6,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,3,3,,,,,,,,,,,,,,,,,
Kab. Banyuwangi,Kec. Muncar,SMPLB YPABK MUNCAR,6,762CCE77-5CBE-4291-B12F-DE367375C058,20570749,SLB,Swasta,A,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,3,0,0,0,0,0,0,0,0,3,1,1,18,12,6,3,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,3,0,0,0,0,0,0,1,1,0,0,0,0,3,3,,,,,,,,,,,,,,,,,
Kab. Banyuwangi,Kec. Pesanggaran,SLB LENTERA HATI,11,31962FF8-02BB-4B2A-8FF7-091110028C48,69968815,SLB,Swasta,C,7,0,0,0,0,0,0,0,0,1,5,0,2,0,0,0,1,1,2,2,2,4,3,3,1,3,3,1,2,3,1,0,0,4,0,1,0,0,0,8,6,2,40,25,15,9,9,1,1,0,0,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
Kab. Banyuwangi,Kec. Rogojampi,SLB PGRI ROGOJAMPI,12,10B43765-2CF7-E111-AC22-77F7F9CA4F81,20526019,SLB,Swasta,B,4,0,0,0,0,0,1,0,0,1,2,1,0,2,1,3,2,2,1,5,2,3,3,6,1,3,3,3,4,9,4,1,0,1,0,0,3,0,0,8,3,1,62,38,24,12,12,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,5,,,,,,,,,,,,,,,,,
Kab. Banyuwangi,Kec. Rogojampi,SMPLB PGRI ROGOJAMPI,1,30593565-2CF7-E111-A1F0-9D03D6586146,20526019,SLB,Swasta,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,6,6,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,
Kab. Banyuwangi,Kec. Siliragung,SLB PGRI SILIRAGUNG,9,70363865-2CF7-E111-8273-BFED7D152700,20526078,SLB,Swasta,B,4,0,0,0,0,0,0,0,0,0,5,0,1,1,1,4,1,2,5,2,0,4,3,5,4,3,2,2,2,0,0,0,0,1,1,0,0,0,0,3,5,1,43,24,19,4,4,1,1,0,0,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
Kab. Banyuwangi,Kec. Singojuruh,SDLB PGRI SINGOJURUH,5,50DF3765-2CF7-E111-83E6-D188F4B5064D,20526024,SLB,Swasta,C,5,0,0,0,0,0,0,0,0,3,2,1,0,0,0,1,3,4,2,4,0,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,23,15,8,6,6,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
Kab. Banyuwangi,Kec. Singojuruh,SMPLB PGRI SINGOJURUH,7,60833565-2CF7-E111-A0BC-29CD8D5D915C,20526024,SLB,Swasta,B,2,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,1,0,2,0,0,0,0,0,0,0,0,5,3,0,14,7,7,3,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
Kab. Banyuwangi,Kec. Srono,SLB BINA INSANI SRONO,12,1B436268-019A-4B49-BE98-D4A3D55EAEBD,69896481,SLB,Swasta,C,5,0,0,0,0,0,0,0,0,0,4,1,0,1,1,2,0,1,0,4,0,0,2,2,4,0,1,1,2,1,1,0,0,1,0,0,0,0,0,6,4,1,26,13,13,2,2,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,
Kab. Banyuwangi,Kec. Tegaldlimo,SDLB PGRI TEGALDLIMO,6,70083765-2CF7-E111-9C23-056A3F6DC054,20526054,SLB,Swasta,B,6,0,0,0,0,0,0,6,0,1,4,1,0,2,2,2,8,5,4,3,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,33,14,19,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,
Kab. Banyuwangi,Kec. Tegaldlimo,SMPLB PGRI TEGALDLIMO,3,90A83465-2CF7-E111-B4F0-D506FD100159,20526054,SLB,Swasta,B,3,0,0,0,0,2,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,13,2,1,0,0,0,0,0,0,0,0,7,3,1,24,10,14,3,3,1,1,1,1,0,0,1,1,1,1,0,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,8,8,,,,,,,,,,,,,,,,,
Kab. Banyuwangi,Kec. Wongsorejo,SDLB BINA INSANI,1,40CF7D90-C703-E311-AC7C-F31883103ED4,69734320,SLB,Swasta,B,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,11,7,4,6,6,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
Kab. Banyuwangi,Kec. Wongsorejo,SLB BINA INSANI,9,70D4519C-C703-E311-9C62-E1639652CD91,69734320,SLB,Swasta,B,4,0,0,0,0,0,0,0,0,1,3,0,1,0,3,1,2,5,7,0,0,0,0,0,0,0,0,2,2,1,3,1,0,3,1,0,1,0,0,7,4,1,33,13,20,6,6,0,0,1,1,0,0,1,1,1,1,0,0,1,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,4,4,,,,,,,,,,,,,,,,,
Kab. Blitar,Kec. Gandusari,SLB MUJI UTOMO,18,82EEF9B6-C707-4985-9843-E168A55347D3,69954628,SLB,Swasta,C,6,0,0,0,0,0,0,0,0,0,6,0,1,0,0,3,2,1,2,7,0,2,0,4,4,3,4,1,1,3,3,3,7,3,0,0,2,0,0,2,6,1,55,30,25,3,3,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
Kab. Blitar,Kec. Garum,SLB BUDI MULIA,21,,20549312,SLB,Swasta,,3,3,1,2,0,0,0,1,0,2,5,1,2,3,0,5,3,4,1,1,2,2,4,2,2,1,0,2,0,0,0,6,2,5,1,1,1,0,0,16,7,3,49,33,16,4,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
Kab. Blitar,Kec. Kademangan,SLB-ABC PUTRA HARAPAN,15,7026E0B5-8C18-E111-B33B-99015F639920,20549290,SLB,Swasta,B,9,0,0,0,0,0,0,0,0,1,8,1,1,3,0,2,6,3,3,1,4,4,1,4,1,6,1,3,3,10,4,4,0,6,0,7,3,0,0,5,9,2,86,56,30,8,8,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,4,4,,,,,,,,,,,,,,,,,
Kab. Blitar,Kec. Kanigoro,SLB TUNAS BANGSA,28,2E4BBF59-2FE1-46BF-AE91-CF8FE32A9357,69899994,SLB,Swasta,C,7,1,1,0,0,0,0,2,0,4,8,1,0,2,2,1,3,11,2,8,3,2,2,4,3,7,3,5,2,4,2,2,5,1,0,0,0,0,0,5,12,1,80,50,30,6,6,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,2,5,,,,,,,,,,,,,,,,,
